unique_id,ds,y,y_hat_naive2
M161,1977-03-31,9570.0,9800.0
M161,1977-04-30,9590.0,9800.0
M161,1977-05-31,9560.0,9800.0
M161,1977-06-30,9480.0,9800.0
M161,1977-07-31,9380.0,9800.0
M161,1977-08-31,10110.0,9800.0
M161,1977-09-30,9670.0,9800.0
M161,1977-10-31,9740.0,9800.0
M161,1977-11-30,9640.0,9800.0
M161,1977-12-31,9660.0,9800.0
M161,1978-01-31,10130.0,9800.0
M162,1976-08-31,1177.0,1123.0
M162,1976-09-30,1285.0,1123.0
M162,1976-10-31,1163.0,1123.0
M162,1976-11-30,1134.0,1123.0
M162,1976-12-31,1046.0,1123.0
M162,1977-01-31,1364.0,1123.0
M162,1977-02-28,1785.0,1123.0
M162,1977-03-31,1936.0,1123.0
M162,1977-04-30,1964.0,1123.0
M162,1977-05-31,1911.0,1123.0
M162,1977-06-30,1908.0,1123.0
M162,1977-07-31,1959.0,1123.0
M162,1977-08-31,1968.0,1123.0
M162,1977-09-30,1948.0,1123.0
M162,1977-10-31,2159.0,1123.0
M162,1977-11-30,1937.0,1123.0
M162,1977-12-31,1898.0,1123.0
M162,1978-01-31,1959.0,1123.0
M163,1989-02-28,2005.0,2087.120355907762
M163,1989-03-31,1798.0,2132.012780414467
M163,1989-04-30,1726.0,2107.0534986618177
M163,1989-05-31,1390.0,1992.933053551074
M163,1989-06-30,1227.0,1932.4963632435677
M163,1989-07-31,1249.0,1981.1888294135751
M163,1989-08-31,1379.0,2079.7844759749005
M163,1989-09-30,1418.0,2106.8352194647246
M163,1989-10-31,1563.0,2146.8731706851486
M163,1989-11-30,1947.0,2181.2346440865126
M163,1989-12-31,2263.0,2135.791784058864
M163,1990-01-31,2025.0,2057.0
M163,1990-02-28,1928.0,2087.120355907762
M163,1990-03-31,1872.0,2132.012780414467
M163,1990-04-30,1781.0,2107.0534986618177
M163,1990-05-31,1650.0,1992.933053551074
M163,1990-06-30,1765.0,1932.4963632435677
M163,1990-07-31,2029.0,1981.1888294135751
M164,1989-02-28,1969.0,2068.4698437662732
M164,1989-03-31,1876.0,2093.0188627300427
M164,1989-04-30,1799.0,2060.3474256740014
M164,1989-05-31,1489.0,1962.2363228053061
M164,1989-06-30,1397.0,1922.2544208197405
M164,1989-07-31,1363.0,1970.6105262764008
M164,1989-08-31,1443.0,2069.9629723049957
M164,1989-09-30,1447.0,2098.272796522856
M164,1989-10-31,1537.0,2113.299817978089
M164,1989-11-30,1811.0,2129.9375126378645
M164,1989-12-31,1979.0,2079.967338042974
M164,1990-01-31,1855.0,2027.9999999999998
M164,1990-02-28,1740.0,2068.4698437662732
M164,1990-03-31,1711.0,2093.0188627300427
M164,1990-04-30,1623.0,2060.3474256740014
M164,1990-05-31,1544.0,1962.2363228053061
M164,1990-06-30,1686.0,1922.2544208197405
M164,1990-07-31,1905.0,1970.6105262764008
M165,1979-02-28,851.0,899.0
M165,1979-03-31,756.0,899.0
M165,1979-04-30,753.0,899.0
M165,1979-05-31,547.0,899.0
M165,1979-06-30,473.0,899.0
M165,1979-07-31,489.0,899.0
M165,1979-08-31,527.0,899.0
M165,1979-09-30,546.0,899.0
M165,1979-10-31,623.0,899.0
M165,1979-11-30,785.0,899.0
M165,1979-12-31,869.0,899.0
M165,1980-01-31,843.0,899.0
M165,1980-02-29,803.0,899.0
M165,1980-03-31,811.0,899.0
M165,1980-04-30,809.0,899.0
M165,1980-05-31,660.0,899.0
M165,1980-06-30,814.0,899.0
M165,1980-07-31,1008.0,899.0
M166,2038-04-30,2015.0,2028.3786156512354
M166,2038-05-31,1997.0,2029.0003264551115
M166,2038-06-30,1981.0,2034.2948948960454
M166,2038-07-31,1966.0,2044.3727983032654
M166,2038-08-31,1935.0,2052.8559725928426
M166,2038-09-30,1928.0,2044.8408189687284
M166,2038-10-31,1877.0,2041.3268694032056
M166,2038-11-30,1760.0,2027.9485808316174
M166,2038-12-31,1486.0,2024.3834383639753
M166,2039-01-31,1382.0,2018.5091488945268
M166,2039-02-28,1369.0,2012.2572032703729
M166,2039-03-31,1366.0,2017.0
M166,2039-04-30,1372.0,2028.3786156512354
M166,2039-05-31,1377.0,2029.0003264551115
M166,2039-06-30,1377.0,2034.2948948960454
M166,2039-07-31,1426.0,2044.3727983032654
M166,2039-08-31,1428.0,2052.8559725928426
M166,2039-09-30,1429.0,2044.8408189687284
M167,1975-05-31,9190.0,9200.0
M167,1975-06-30,9110.0,9200.0
M167,1975-07-31,9040.0,9200.0
M167,1975-08-31,8970.0,9200.0
M167,1975-09-30,8830.0,9200.0
M167,1975-10-31,8800.0,9200.0
M167,1975-11-30,8560.0,9200.0
M167,1975-12-31,8030.0,9200.0
M167,1976-01-31,6780.0,9200.0
M167,1976-02-29,6310.0,9200.0
M167,1976-03-31,6240.0,9200.0
M167,1976-04-30,6230.0,9200.0
M167,1976-05-31,6260.0,9200.0
M167,1976-06-30,6280.0,9200.0
M167,1976-07-31,6280.0,9200.0
M167,1976-08-31,6510.0,9200.0
M167,1976-09-30,6510.0,9200.0
M167,1976-10-31,6520.0,9200.0
M168,2003-02-28,2305.0,2308.069626634101
M168,2003-03-31,2281.0,2311.6940895374523
M168,2003-04-30,2244.0,2313.320121394942
M168,2003-05-31,2189.0,2298.7826348310296
M168,2003-06-30,2116.0,2286.8939027433403
M168,2003-07-31,2142.0,2275.8101479662687
M168,2003-08-31,2132.0,2283.771106155805
M168,2003-09-30,2145.0,2286.513872305515
M168,2003-10-31,2131.0,2292.9867099839103
M168,2003-11-30,2165.0,2310.02839030783
M168,2003-12-31,2231.0,2313.7277311709977
M168,2004-01-31,2230.0,2310.0
M168,2004-02-29,2252.0,2308.069626634101
M168,2004-03-31,2253.0,2311.6940895374523
M168,2004-04-30,2200.0,2313.320121394942
M168,2004-05-31,2214.0,2298.7826348310296
M168,2004-06-30,2202.0,2286.8939027433403
M168,2004-07-31,2211.0,2275.8101479662687
M169,2038-07-31,18790.0,19324.643080382462
M169,2038-08-31,18460.0,19378.96938929764
M169,2038-09-30,18210.0,19388.204287300636
M169,2038-10-31,18260.0,19341.927348379377
M169,2038-11-30,17950.0,19330.233209719405
M169,2038-12-31,17560.0,19319.91154445392
M169,2039-01-31,17570.0,19347.25140110548
M169,2039-02-28,17550.0,19397.20516148942
M169,2039-03-31,17850.0,19417.43648329892
M169,2039-04-30,17740.0,19496.443678119154
M169,2039-05-31,17830.0,19446.681762371096
M169,2039-06-30,17730.0,19360.0
M169,2039-07-31,17940.0,19324.643080382462
M169,2039-08-31,18070.0,19378.96938929764
M169,2039-09-30,17930.0,19388.204287300636
M169,2039-10-31,18040.0,19341.927348379377
M169,2039-11-30,18560.0,19330.233209719405
M169,2039-12-31,18940.0,19319.91154445392
M17,2030-07-31,6661.9,6618.961626885007
M17,2030-08-31,6859.3,6580.724106476714
M17,2030-09-30,7703.6,7615.862717840524
M17,2030-10-31,8071.5,8073.745208312785
M17,2030-11-30,8165.7,8186.395119470493
M17,2030-12-31,8123.6,8166.868179512398
M17,2031-01-31,7922.1,8025.423635215011
M17,2031-02-28,8110.1,8187.239128561432
M17,2031-03-31,8173.3,8223.864931588865
M17,2031-04-30,8146.9,8182.610920462426
M17,2031-05-31,8165.5,8175.28945462273
M17,2031-06-30,7763.7,7815.2
M17,2031-07-31,6696.4,6618.961626885007
M17,2031-08-31,6907.5,6580.724106476714
M17,2031-09-30,7766.7,7615.862717840524
M17,2031-10-31,8111.0,8073.745208312785
M17,2031-11-30,8193.0,8186.395119470493
M17,2031-12-31,8166.8,8166.868179512398
M170,1981-02-28,1458.0,1457.0
M170,1981-03-31,1455.0,1457.0
M170,1981-04-30,1464.0,1457.0
M170,1981-05-31,1458.0,1457.0
M170,1981-06-30,1454.0,1457.0
M170,1981-07-31,1422.0,1457.0
M170,1981-08-31,1421.0,1457.0
M170,1981-09-30,1426.0,1457.0
M170,1981-10-31,1419.0,1457.0
M170,1981-11-30,1419.0,1457.0
M170,1981-12-31,1410.0,1457.0
M170,1982-01-31,1400.0,1457.0
M170,1982-02-28,1404.0,1457.0
M170,1982-03-31,1412.0,1457.0
M170,1982-04-30,1412.0,1457.0
M170,1982-05-31,1399.0,1457.0
M170,1982-06-30,1425.0,1457.0
M170,1982-07-31,1438.0,1457.0
M171,2010-07-31,2955.0,2950.7963083122254
M171,2010-08-31,2955.0,2942.5564248378605
M171,2010-09-30,2954.0,2937.0203281665354
M171,2010-10-31,2954.0,2930.676240932564
M171,2010-11-30,2954.0,2925.2412586228347
M171,2010-12-31,2954.0,2919.023771696666
M171,2011-01-31,2956.0,2922.6397147532734
M171,2011-02-28,2955.0,2939.0053934052694
M171,2011-03-31,2955.0,2950.262180469286
M171,2011-04-30,2955.0,2953.9067687933366
M171,2011-05-31,2957.0,2952.682556989739
M171,2011-06-30,2957.0,2955.0
M171,2011-07-31,2957.0,2950.7963083122254
M171,2011-08-31,2959.0,2942.5564248378605
M171,2011-09-30,2959.0,2937.0203281665354
M171,2011-10-31,2959.0,2930.676240932564
M171,2011-11-30,2959.0,2925.2412586228347
M171,2011-12-31,2959.0,2919.023771696666
M172,2010-07-31,2021.0,1933.8343980016962
M172,2010-08-31,2001.0,1933.7364705477612
M172,2010-09-30,2011.0,1926.881485968156
M172,2010-10-31,2011.0,1932.5080598052755
M172,2010-11-30,2010.0,1928.0258099175192
M172,2010-12-31,2010.0,1922.8398596137413
M172,2011-01-31,2020.0,1929.701929606078
M172,2011-02-28,1995.0,1939.8341712637318
M172,2011-03-31,1996.0,1935.5308205692363
M172,2011-04-30,1996.0,1929.794757669935
M172,2011-05-31,2015.0,1931.9180564164028
M172,2011-06-30,2015.0,1933.0000000000002
M172,2011-07-31,2015.0,1933.8343980016962
M172,2011-08-31,2014.0,1933.7364705477612
M172,2011-09-30,2014.0,1926.881485968156
M172,2011-10-31,2023.0,1932.5080598052755
M172,2011-11-30,2005.0,1928.0258099175192
M172,2011-12-31,1980.0,1922.8398596137413
M173,1976-02-29,1358.0,1360.0
M173,1976-03-31,1374.0,1360.0
M173,1976-04-30,1370.0,1360.0
M173,1976-05-31,1387.0,1360.0
M173,1976-06-30,1382.0,1360.0
M173,1976-07-31,1399.0,1360.0
M173,1976-08-31,1390.0,1360.0
M173,1976-09-30,1387.0,1360.0
M173,1976-10-31,1381.0,1360.0
M173,1976-11-30,1378.0,1360.0
M173,1976-12-31,1381.0,1360.0
M173,1977-01-31,1386.0,1360.0
M173,1977-02-28,1407.0,1360.0
M173,1977-03-31,1408.0,1360.0
M173,1977-04-30,1432.0,1360.0
M173,1977-05-31,1448.0,1360.0
M173,1977-06-30,1489.0,1360.0
M173,1977-07-31,1490.0,1360.0
M174,2004-02-29,1438.0,1471.1242633164513
M174,2004-03-31,1431.0,1473.129252414734
M174,2004-04-30,1425.0,1474.9106409884694
M174,2004-05-31,1416.0,1475.8030112408833
M174,2004-06-30,1421.0,1472.8484865824178
M174,2004-07-31,1413.0,1470.366259495722
M174,2004-08-31,1407.0,1467.2253302974527
M174,2004-09-30,1397.0,1462.60432221242
M174,2004-10-31,1386.0,1463.213803865111
M174,2004-11-30,1379.0,1470.0337258099821
M174,2004-12-31,1379.0,1468.629848517166
M174,2005-01-31,1387.0,1470.0
M174,2005-02-28,1424.0,1471.1242633164513
M174,2005-03-31,1436.0,1473.129252414734
M174,2005-04-30,1421.0,1474.9106409884694
M174,2005-05-31,1431.0,1475.8030112408833
M174,2005-06-30,1426.0,1472.8484865824178
M174,2005-07-31,1446.0,1470.366259495722
M175,2004-02-29,3012.0,3015.721532881001
M175,2004-03-31,3008.0,3013.5872340426045
M175,2004-04-30,3008.0,3003.116183024768
M175,2004-05-31,3008.0,2998.796718524654
M175,2004-06-30,2984.0,2996.2397689401582
M175,2004-07-31,2954.0,2995.1484780769297
M175,2004-08-31,2952.0,3000.6605201403463
M175,2004-09-30,2898.0,2998.024910110066
M175,2004-10-31,2938.0,3005.473558918893
M175,2004-11-30,2938.0,3009.376708320668
M175,2004-12-31,2983.0,3013.0744856127535
M175,2005-01-31,3074.0,3019.0
M175,2005-02-28,3091.0,3015.721532881001
M175,2005-03-31,3140.0,3013.5872340426045
M175,2005-04-30,3127.0,3003.116183024768
M175,2005-05-31,3114.0,2998.796718524654
M175,2005-06-30,3075.0,2996.2397689401582
M175,2005-07-31,3098.0,2995.1484780769297
M176,2003-02-28,1736.0,1760.854506988688
M176,2003-03-31,1727.0,1761.2466760878601
M176,2003-04-30,1717.0,1761.0059637451939
M176,2003-05-31,1708.0,1756.7283081019352
M176,2003-06-30,1708.0,1752.8755750256441
M176,2003-07-31,1708.0,1752.347263076863
M176,2003-08-31,1690.0,1753.5922062379902
M176,2003-09-30,1692.0,1750.9375352906754
M176,2003-10-31,1692.0,1758.5029895187843
M176,2003-11-30,1692.0,1758.5544882769568
M176,2003-12-31,1692.0,1761.7121496532566
M176,2004-01-31,1637.0,1761.0000000000002
M176,2004-02-29,1637.0,1760.854506988688
M176,2004-03-31,1619.0,1761.2466760878601
M176,2004-04-30,1619.0,1761.0059637451939
M176,2004-05-31,1619.0,1756.7283081019352
M176,2004-06-30,1619.0,1752.8755750256441
M176,2004-07-31,1619.0,1752.347263076863
M177,2000-02-29,2412.0,2427.2142502406664
M177,2000-03-31,2413.0,2429.49875390807
M177,2000-04-30,2401.0,2429.139248561766
M177,2000-05-31,2392.0,2431.8456865606436
M177,2000-06-30,2316.0,2438.391912675243
M177,2000-07-31,2318.0,2436.916089359651
M177,2000-08-31,2280.0,2436.207184130632
M177,2000-09-30,2277.0,2437.3679545297396
M177,2000-10-31,2270.0,2433.007115516208
M177,2000-11-30,2293.0,2427.6106160511185
M177,2000-12-31,2264.0,2424.102803767306
M177,2001-01-31,2261.0,2424.0
M177,2001-02-28,2256.0,2427.2142502406664
M177,2001-03-31,2240.0,2429.49875390807
M177,2001-04-30,2245.0,2429.139248561766
M177,2001-05-31,2224.0,2431.8456865606436
M177,2001-06-30,2224.0,2438.391912675243
M177,2001-07-31,2226.0,2436.916089359651
M178,2000-02-29,1975.0,1985.5819025501594
M178,2000-03-31,1986.0,1974.1148673556058
M178,2000-04-30,1925.0,1971.8651679801321
M178,2000-05-31,1916.0,1972.4757491744454
M178,2000-06-30,1841.0,1972.5853612704827
M178,2000-07-31,1799.0,1966.1725152327217
M178,2000-08-31,1767.0,1972.4992189096665
M178,2000-09-30,1766.0,1981.5226132329772
M178,2000-10-31,1826.0,1976.487657358822
M178,2000-11-30,1830.0,1982.9991274345728
M178,2000-12-31,1821.0,1983.7070352350772
M178,2001-01-31,1834.0,1979.0
M178,2001-02-28,1837.0,1985.5819025501594
M178,2001-03-31,1840.0,1974.1148673556058
M178,2001-04-30,1831.0,1971.8651679801321
M178,2001-05-31,1824.0,1972.4757491744454
M178,2001-06-30,1820.0,1972.5853612704827
M178,2001-07-31,1823.0,1966.1725152327217
M179,1994-01-31,1975.0,1989.8398879472059
M179,1994-02-28,1986.0,1975.3523887217366
M179,1994-03-31,1925.0,1969.474134495648
M179,1994-04-30,1916.0,1970.7380481412713
M179,1994-05-31,1841.0,1971.8907930757923
M179,1994-06-30,1799.0,1964.3171554025882
M179,1994-07-31,1767.0,1972.7618380545132
M179,1994-08-31,1766.0,1982.9958994132373
M179,1994-09-30,1826.0,1976.7289042428029
M179,1994-10-31,1830.0,1986.1979648118133
M179,1994-11-30,1821.0,1987.0930451503368
M179,1994-12-31,1834.0,1979.0
M179,1995-01-31,1837.0,1989.8398879472059
M179,1995-02-28,1840.0,1975.3523887217366
M179,1995-03-31,1831.0,1969.474134495648
M179,1995-04-30,1824.0,1970.7380481412713
M179,1995-05-31,1820.0,1971.8907930757923
M179,1995-06-30,1823.0,1964.3171554025882
M18,2030-07-31,6556.5,6631.383444486735
M18,2030-08-31,6509.4,6572.558251547412
M18,2030-09-30,6334.4,6339.637608725007
M18,2030-10-31,6303.9,6267.78847847331
M18,2030-11-30,6296.6,6277.544641482153
M18,2030-12-31,6265.9,6247.258813751616
M18,2031-01-31,6228.6,6212.601512911675
M18,2031-02-28,6251.7,6225.094012020889
M18,2031-03-31,6281.5,6242.506829655306
M18,2031-04-30,6305.3,6252.8050452398365
M18,2031-05-31,6389.7,6304.91732063754
M18,2031-06-30,6588.2,6496.3
M18,2031-07-31,6642.3,6631.383444486735
M18,2031-08-31,6599.7,6572.558251547412
M18,2031-09-30,6415.1,6339.637608725007
M18,2031-10-31,6392.3,6267.78847847331
M18,2031-11-30,6417.7,6277.544641482153
M18,2031-12-31,6351.6,6247.258813751616
M180,2059-07-31,8897.0,8921.539865453844
M180,2059-08-31,8897.0,8875.007128864367
M180,2059-09-30,8897.0,8876.020242039072
M180,2059-10-31,8900.0,8866.693652016042
M180,2059-11-30,8947.0,8871.765822370395
M180,2059-12-31,9116.0,8914.083962529654
M180,2060-01-31,9111.0,8911.488806155861
M180,2060-02-29,9114.0,8906.271305002077
M180,2060-03-31,9114.0,8890.063382392122
M180,2060-04-30,9114.0,8877.526391502755
M180,2060-05-31,9114.0,8889.305841612548
M180,2060-06-30,9348.0,8896.0
M180,2060-07-31,9402.0,8921.539865453844
M180,2060-08-31,9416.0,8875.007128864367
M180,2060-09-30,9416.0,8876.020242039072
M180,2060-10-31,9416.0,8866.693652016042
M180,2060-11-30,9569.0,8871.765822370395
M180,2060-12-31,9597.0,8914.083962529654
M181,2010-07-31,8897.0,8933.399717401873
M181,2010-08-31,8897.0,8813.491399923052
M181,2010-09-30,8897.0,8834.584093782654
M181,2010-10-31,8900.0,8816.146625272553
M181,2010-11-30,8947.0,8810.037562522053
M181,2010-12-31,9116.0,8920.006868837903
M181,2011-01-31,9111.0,8938.83304377848
M181,2011-02-28,9114.0,8944.840337769087
M181,2011-03-31,9114.0,8901.065140242286
M181,2011-04-30,9114.0,8891.035702925485
M181,2011-05-31,9114.0,8910.032262790512
M181,2011-06-30,9348.0,8896.0
M181,2011-07-31,9402.0,8933.399717401873
M181,2011-08-31,9416.0,8813.491399923052
M181,2011-09-30,9416.0,8834.584093782654
M181,2011-10-31,9416.0,8816.146625272553
M181,2011-11-30,9569.0,8810.037562522053
M181,2011-12-31,9597.0,8920.006868837903
M182,1994-01-31,1038.0,1040.9201148844127
M182,1994-02-28,1038.0,1042.1605114735735
M182,1994-03-31,1038.0,1037.4595611426605
M182,1994-04-30,1038.0,1039.5864314159023
M182,1994-05-31,1038.0,1038.1675083289306
M182,1994-06-30,1038.0,1034.4650688702861
M182,1994-07-31,1038.0,1037.802250604902
M182,1994-08-31,1038.0,1045.4065251692066
M182,1994-09-30,1038.0,1041.6623698080853
M182,1994-10-31,1038.0,1043.116075579237
M182,1994-11-30,1030.0,1043.4694031689892
M182,1994-12-31,1037.0,1038.0
M182,1995-01-31,998.0,1040.9201148844127
M182,1995-02-28,997.0,1042.1605114735735
M182,1995-03-31,1037.0,1037.4595611426605
M182,1995-04-30,997.0,1039.5864314159023
M182,1995-05-31,997.0,1038.1675083289306
M182,1995-06-30,1002.0,1034.4650688702861
M183,2000-02-29,2999.0,2995.125783256999
M183,2000-03-31,2996.0,2994.9815628610895
M183,2000-04-30,2995.0,2985.077981733363
M183,2000-05-31,3016.0,2976.141217913349
M183,2000-06-30,3006.0,2978.5990575241817
M183,2000-07-31,3011.0,2986.0470918870055
M183,2000-08-31,3015.0,3005.6408259165123
M183,2000-09-30,3038.0,3012.3729521811165
M183,2000-10-31,3035.0,3010.2903463189546
M183,2000-11-30,3033.0,3012.546532105753
M183,2000-12-31,3036.0,3005.497045718751
M183,2001-01-31,3029.0,2997.0
M183,2001-02-28,3049.0,2995.125783256999
M183,2001-03-31,3073.0,2994.9815628610895
M183,2001-04-30,3066.0,2985.077981733363
M183,2001-05-31,3055.0,2976.141217913349
M183,2001-06-30,3052.0,2978.5990575241817
M183,2001-07-31,3081.0,2986.0470918870055
M184,1999-08-31,1668.0,1650.4842234478463
M184,1999-09-30,1660.0,1648.8727827286707
M184,1999-10-31,1647.0,1650.2328089137047
M184,1999-11-30,1645.0,1646.3192693129358
M184,1999-12-31,1648.0,1643.7356727927888
M184,2000-01-31,1649.0,1641.3964514401482
M184,2000-02-29,1635.0,1646.9990643639046
M184,2000-03-31,1630.0,1649.2549254668932
M184,2000-04-30,1636.0,1648.6694916319664
M184,2000-05-31,1633.0,1649.916367545893
M184,2000-06-30,1639.0,1652.37799928203
M184,2000-07-31,1634.0,1651.9999999999998
M184,2000-08-31,1632.0,1650.4842234478463
M184,2000-09-30,1621.0,1648.8727827286707
M184,2000-10-31,1623.0,1650.2328089137047
M184,2000-11-30,1645.0,1646.3192693129358
M184,2000-12-31,1652.0,1643.7356727927888
M184,2001-01-31,1641.0,1641.3964514401482
M185,1994-01-31,1984.0,1981.2722685697997
M185,1994-02-28,1984.0,1979.9732677023644
M185,1994-03-31,1988.0,1979.5561258483187
M185,1994-04-30,1988.0,1981.4741898188483
M185,1994-05-31,1988.0,1991.6024742515258
M185,1994-06-30,1998.0,1990.5298696967593
M185,1994-07-31,1998.0,1986.9988812297509
M185,1994-08-31,1998.0,1991.7941183667465
M185,1994-09-30,2277.0,1984.9525747507864
M185,1994-10-31,2192.0,1983.633425402694
M185,1994-11-30,2192.0,1984.187558380317
M185,1994-12-31,2195.0,1984.0
M185,1995-01-31,2223.0,1981.2722685697997
M185,1995-02-28,2223.0,1979.9732677023644
M185,1995-03-31,2223.0,1979.5561258483187
M185,1995-04-30,2224.0,1981.4741898188483
M185,1995-05-31,2224.0,1991.6024742515258
M185,1995-06-30,2220.0,1990.5298696967593
M186,2059-07-31,22310.0,22348.437747652388
M186,2059-08-31,22570.0,22361.29851754412
M186,2059-09-30,22340.0,22484.386728987818
M186,2059-10-31,22360.0,22562.496110446395
M186,2059-11-30,22190.0,22465.28076617298
M186,2059-12-31,22320.0,22328.639532511097
M186,2060-01-31,22030.0,22163.45327378167
M186,2060-02-29,21970.0,21991.846836051547
M186,2060-03-31,21950.0,21961.81220663449
M186,2060-04-30,22180.0,22181.797230964745
M186,2060-05-31,22110.0,22207.857209595895
M186,2060-06-30,22310.0,22260.0
M186,2060-07-31,22400.0,22348.437747652388
M186,2060-08-31,22550.0,22361.29851754412
M186,2060-09-30,22370.0,22484.386728987818
M186,2060-10-31,22340.0,22562.496110446395
M186,2060-11-30,22090.0,22465.28076617298
M186,2060-12-31,22090.0,22328.639532511097
M187,2010-07-31,2231.0,2238.9268384660577
M187,2010-08-31,2257.0,2238.5697491269825
M187,2010-09-30,2234.0,2244.742000675556
M187,2010-10-31,2236.0,2249.7700929857397
M187,2010-11-30,2219.0,2236.452783751691
M187,2010-12-31,2232.0,2227.025573863832
M187,2011-01-31,2203.0,2209.299268361253
M187,2011-02-28,2197.0,2190.0350727142218
M187,2011-03-31,2195.0,2189.0137889484
M187,2011-04-30,2218.0,2219.999173408915
M187,2011-05-31,2211.0,2219.7531341722033
M187,2011-06-30,2231.0,2226.0
M187,2011-07-31,2240.0,2238.9268384660577
M187,2011-08-31,2255.0,2238.5697491269825
M187,2011-09-30,2237.0,2244.742000675556
M187,2011-10-31,2234.0,2249.7700929857397
M187,2011-11-30,2209.0,2236.452783751691
M187,2011-12-31,2209.0,2227.025573863832
M188,2038-07-31,2895.0,2895.4425107733146
M188,2038-08-31,2870.0,2893.0386625659235
M188,2038-09-30,2885.0,2893.607322145024
M188,2038-10-31,2928.0,2898.245722157033
M188,2038-11-30,2882.0,2895.1887577146367
M188,2038-12-31,2827.0,2882.067949175393
M188,2039-01-31,2914.0,2896.9510223996585
M188,2039-02-28,2923.0,2911.635244026633
M188,2039-03-31,2906.0,2911.850627497864
M188,2039-04-30,3030.0,2913.7160921270856
M188,2039-05-31,3009.0,2916.2941272672683
M188,2039-06-30,2966.0,2916.0
M188,2039-07-31,2968.0,2895.4425107733146
M188,2039-08-31,2966.0,2893.0386625659235
M188,2039-09-30,2979.0,2893.607322145024
M188,2039-10-31,2963.0,2898.245722157033
M188,2039-11-30,2974.0,2895.1887577146367
M188,2039-12-31,2969.0,2882.067949175393
M189,2000-02-29,2311.0,2311.210770035814
M189,2000-03-31,2321.0,2307.951135014116
M189,2000-04-30,2321.0,2306.899174673805
M189,2000-05-31,2321.0,2302.9832618236005
M189,2000-06-30,2321.0,2297.9794010405067
M189,2000-07-31,2321.0,2296.4326356637334
M189,2000-08-31,2332.0,2310.956867483356
M189,2000-09-30,2345.0,2312.275174610926
M189,2000-10-31,2345.0,2308.6408006058073
M189,2000-11-30,2345.0,2314.520115715923
M189,2000-12-31,2345.0,2313.799068125707
M189,2001-01-31,2352.0,2311.0
M189,2001-02-28,2352.0,2311.210770035814
M189,2001-03-31,2328.0,2307.951135014116
M189,2001-04-30,2315.0,2306.899174673805
M189,2001-05-31,2328.0,2302.9832618236005
M189,2001-06-30,2328.0,2297.9794010405067
M189,2001-07-31,2328.0,2296.4326356637334
M19,1984-07-31,4430.0,4206.177047329575
M19,1984-08-31,4080.0,3425.997986588028
M19,1984-09-30,6290.0,5166.464748039261
M19,1984-10-31,4010.0,4189.484287624226
M19,1984-11-30,3260.0,2957.357526700468
M19,1984-12-31,2740.0,2396.0077785960952
M19,1985-01-31,2220.0,1964.2551570013352
M19,1985-02-28,3000.0,2837.8415556338573
M19,1985-03-31,2590.0,2198.6147248520383
M19,1985-04-30,2860.0,2273.9884856597814
M19,1985-05-31,2780.0,2542.1952458492574
M19,1985-06-30,3780.0,3650.0
M19,1985-07-31,4680.0,4206.177047329575
M19,1985-08-31,4170.0,3425.997986588028
M19,1985-09-30,6520.0,5166.464748039261
M19,1985-10-31,4540.0,4189.484287624226
M19,1985-11-30,3190.0,2957.357526700468
M19,1985-12-31,2870.0,2396.0077785960952
M190,2007-08-31,1703.0,1693.447382484586
M190,2007-09-30,1691.0,1695.684375447962
M190,2007-10-31,1666.0,1689.1130832144793
M190,2007-11-30,1668.0,1699.7818819249728
M190,2007-12-31,1658.0,1697.1256712494935
M190,2008-01-31,1647.0,1694.6867748291465
M190,2008-02-29,1634.0,1697.532683824174
M190,2008-03-31,1669.0,1709.5022380360444
M190,2008-04-30,1671.0,1701.2257610254126
M190,2008-05-31,1667.0,1692.998245652145
M190,2008-06-30,1660.0,1697.277690632847
M190,2008-07-31,1654.0,1703.0
M190,2008-08-31,1650.0,1693.447382484586
M190,2008-09-30,1643.0,1695.684375447962
M190,2008-10-31,1644.0,1689.1130832144793
M190,2008-11-30,1639.0,1699.7818819249728
M190,2008-12-31,1632.0,1697.1256712494935
M190,2009-01-31,1608.0,1694.6867748291465
M191,1982-08-31,1418.0,1417.222493971034
M191,1982-09-30,1408.0,1404.6381097260983
M191,1982-10-31,1387.0,1406.708368223543
M191,1982-11-30,1389.0,1409.3123925346647
M191,1982-12-31,1381.0,1407.6077396066655
M191,1983-01-31,1371.0,1422.0967629826052
M191,1983-02-28,1360.0,1421.1302503280453
M191,1983-03-31,1390.0,1424.0422210674024
M191,1983-04-30,1392.0,1427.058573222344
M191,1983-05-31,1388.0,1420.4761993614557
M191,1983-06-30,1382.0,1414.334954839669
M191,1983-07-31,1377.0,1418.0
M191,1983-08-31,1374.0,1417.222493971034
M191,1983-09-30,1368.0,1404.6381097260983
M191,1983-10-31,1369.0,1406.708368223543
M191,1983-11-30,1364.0,1409.3123925346647
M191,1983-12-31,1359.0,1407.6077396066655
M191,1984-01-31,1339.0,1422.0967629826052
M192,1981-08-31,912.0,912.0
M192,1981-09-30,912.0,912.0
M192,1981-10-31,912.0,912.0
M192,1981-11-30,918.0,912.0
M192,1981-12-31,923.0,912.0
M192,1982-01-31,923.0,912.0
M192,1982-02-28,920.0,912.0
M192,1982-03-31,906.0,912.0
M192,1982-04-30,912.0,912.0
M192,1982-05-31,912.0,912.0
M192,1982-06-30,912.0,912.0
M192,1982-07-31,912.0,912.0
